OP_UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,SERVICE_CLASS,REV_ACRFT_DEP_PERF_510,REV_PAX_ENP_110
FX,Federal Express Corporation,15422,K,1,0
FX,Federal Express Corporation,10581,K,78,0
FX,Federal Express Corporation,10713,K,203,0
FX,Federal Express Corporation,14698,K,115,0
FX,Federal Express Corporation,14588,K,75,0
FX,Federal Express Corporation,16101,K,92,0
FX,Federal Express Corporation,13541,K,76,0
FX,Federal Express Corporation,11003,K,175,0
FX,Federal Express Corporation,10154,K,64,0
FX,Federal Express Corporation,15412,K,189,0
FX,Federal Express Corporation,10141,K,63,0
FX,Federal Express Corporation,14457,K,63,0
FX,Federal Express Corporation,10333,K,63,0
FX,Federal Express Corporation,10322,K,1,0
FX,Federal Express Corporation,12223,K,113,0
FX,Federal Express Corporation,10654,K,63,0
FX,Federal Express Corporation,14321,K,266,0
FX,Federal Express Corporation,10617,K,64,0
FX,Federal Express Corporation,14252,K,115,0
FX,Federal Express Corporation,10817,K,64,0
FX,Federal Express Corporation,10135,K,129,0
FX,Federal Express Corporation,10785,K,63,0
FX,Federal Express Corporation,11603,K,129,0
FX,Federal Express Corporation,11921,K,64,0
FX,Federal Express Corporation,10918,K,127,0
FX,Federal Express Corporation,12982,K,121,0
FX,Federal Express Corporation,13296,K,140,0
FX,Federal Express Corporation,11002,K,63,0
FX,Federal Express Corporation,13264,K,140,0
FX,Federal Express Corporation,14711,K,187,0
FX,Federal Express Corporation,13476,K,63,0
FX,Federal Express Corporation,10930,K,78,0
FX,Federal Express Corporation,14689,K,63,0
FX,Federal Express Corporation,11315,K,65,0
FX,Federal Express Corporation,11588,K,109,0
FX,Federal Express Corporation,10562,K,129,0
FX,Federal Express Corporation,10558,K,64,0
FX,Federal Express Corporation,11587,K,65,0
FX,Federal Express Corporation,11823,K,126,0
FX,Federal Express Corporation,13546,K,63,0
FX,Federal Express Corporation,11695,K,63,0
FX,Federal Express Corporation,11762,K,63,0
FX,Federal Express Corporation,12018,K,77,0
FX,Federal Express Corporation,11867,K,62,0
FX,Federal Express Corporation,11908,K,51,0
FX,Federal Express Corporation,12951,K,65,0
FX,Federal Express Corporation,13785,K,125,0
FX,Federal Express Corporation,13577,K,61,0
FX,Federal Express Corporation,11076,K,63,0
FX,Federal Express Corporation,11049,K,46,0
FX,Federal Express Corporation,12184,K,68,0
FX,Federal Express Corporation,13890,K,64,0
FX,Federal Express Corporation,12206,K,116,0
FX,Federal Express Corporation,12436,K,63,0
FX,Federal Express Corporation,10849,K,165,0
FX,Federal Express Corporation,12335,K,64,0
FX,Federal Express Corporation,11122,K,371,0
FX,Federal Express Corporation,10980,K,63,0
FX,Federal Express Corporation,11630,K,64,0
FX,Federal Express Corporation,11648,K,63,0
FX,Federal Express Corporation,12492,K,68,0
FX,Federal Express Corporation,13486,K,63,0
FX,Federal Express Corporation,11555,K,124,0
FX,Federal Express Corporation,11624,K,63,0
FX,Federal Express Corporation,11150,K,63,0
FX,Federal Express Corporation,13024,K,77,0
FX,Federal Express Corporation,12280,K,66,0
FX,Federal Express Corporation,12956,K,64,0
FX,Federal Express Corporation,14113,K,63,0
FX,Federal Express Corporation,12132,K,63,0
FX,Federal Express Corporation,10627,K,88,0
FX,Federal Express Corporation,13501,K,63,0
FX,Federal Express Corporation,13459,K,64,0
FX,Federal Express Corporation,11308,K,51,0
FX,Federal Express Corporation,13540,K,63,0
FX,Federal Express Corporation,11617,K,62,0
FX,Federal Express Corporation,11637,K,588,0
FX,Federal Express Corporation,11721,K,168,0
FX,Federal Express Corporation,13964,K,78,0
FX,Federal Express Corporation,14150,K,64,0
FX,Federal Express Corporation,14054,K,99,0
FX,Federal Express Corporation,12016,K,13,0
FX,Federal Express Corporation,14120,K,64,0
FX,Federal Express Corporation,13433,K,88,0
FX,Federal Express Corporation,14231,K,76,0
FX,Federal Express Corporation,14520,K,92,0
FX,Federal Express Corporation,14543,K,76,0
FX,Federal Express Corporation,14467,K,79,0
FX,Federal Express Corporation,12236,K,1,0
FX,Federal Express Corporation,15380,K,66,0
FX,Federal Express Corporation,14871,K,64,0
FX,Federal Express Corporation,14704,K,179,0
FX,Federal Express Corporation,11992,V,1,
FX,Federal Express Corporation,15839,V,1,0
FX,Federal Express Corporation,13619,V,1,
FX,Federal Express Corporation,11375,V,2,
FX,Federal Express Corporation,13244,V,18,0
FX,Federal Express Corporation,13667,V,24,0
FX,Federal Express Corporation,15842,V,1,0
FX,Federal Express Corporation,11618,V,1,
FX,Federal Express Corporation,13204,V,1,0
FX,Federal Express Corporation,14683,V,1,
FX,Federal Express Corporation,14679,V,1,
FX,Federal Express Corporation,15422,V,1,
FX,Federal Express Corporation,13772,V,1,
FX,Federal Express Corporation,10136,K,134,0
FX,Federal Express Corporation,15389,K,85,0
FX,Federal Express Corporation,10257,K,180,0
FX,Federal Express Corporation,10140,K,345,0
FX,Federal Express Corporation,10397,K,667,0
FX,Federal Express Corporation,11537,K,102,0
FX,Federal Express Corporation,15041,K,59,0
FX,Federal Express Corporation,10821,K,560,0
FX,Federal Express Corporation,10620,K,144,0
FX,Federal Express Corporation,10599,K,66,0
FX,Federal Express Corporation,14574,K,74,0
FX,Federal Express Corporation,15458,K,76,0
FX,Federal Express Corporation,10721,K,473,0
FX,Federal Express Corporation,10792,K,130,0
FX,Federal Express Corporation,10800,K,128,0
FX,Federal Express Corporation,12323,K,64,0
FX,Federal Express Corporation,13246,K,64,0
FX,Federal Express Corporation,15601,K,152,0
FX,Federal Express Corporation,10994,K,63,0
FX,Federal Express Corporation,11057,K,249,0
FX,Federal Express Corporation,11470,K,75,0
FX,Federal Express Corporation,15024,K,66,0
FX,Federal Express Corporation,12365,K,62,0
FX,Federal Express Corporation,12389,K,17,0
FX,Federal Express Corporation,13930,K,661,0
FX,Federal Express Corporation,15027,K,61,0
FX,Federal Express Corporation,11193,K,179,0
FX,Federal Express Corporation,11042,K,254,0
FX,Federal Express Corporation,11109,K,80,0
FX,Federal Express Corporation,10868,K,192,0
FX,Federal Express Corporation,11298,K,462,0
FX,Federal Express Corporation,12402,K,1,0
FX,Federal Express Corporation,11267,K,64,0
FX,Federal Express Corporation,11292,K,462,0
FX,Federal Express Corporation,11423,K,152,0
FX,Federal Express Corporation,13347,K,65,0
FX,Federal Express Corporation,11433,K,373,0
FX,Federal Express Corporation,13034,K,63,0
FX,Federal Express Corporation,11413,K,79,0
FX,Federal Express Corporation,11540,K,219,0
FX,Federal Express Corporation,10408,K,81,0
FX,Federal Express Corporation,11697,K,496,0
FX,Federal Express Corporation,14635,K,66,0
FX,Federal Express Corporation,11711,K,124,0
FX,Federal Express Corporation,11638,K,64,0
FX,Federal Express Corporation,11203,K,64,0
FX,Federal Express Corporation,10685,K,74,0
FX,Federal Express Corporation,11986,K,444,0
FX,Federal Express Corporation,12003,K,481,0
FX,Federal Express Corporation,11995,K,637,0
FX,Federal Express Corporation,11415,K,121,0
FX,Federal Express Corporation,13230,K,313,0
FX,Federal Express Corporation,11468,K,89,0
FX,Federal Express Corporation,10529,K,265,0
FX,Federal Express Corporation,10170,K,60,0
FX,Federal Express Corporation,12173,K,738,0
FX,Federal Express Corporation,12266,K,339,0
FX,Federal Express Corporation,14236,K,11,0
FX,Federal Express Corporation,14965,K,1,0
FX,Federal Express Corporation,12217,K,73,0
FX,Federal Express Corporation,12339,K,4617,0
FX,Federal Express Corporation,11938,K,1,0
FX,Federal Express Corporation,12441,K,62,0
FX,Federal Express Corporation,10157,K,136,0
FX,Federal Express Corporation,12451,K,231,0
FX,Federal Express Corporation,15525,K,115,0
FX,Federal Express Corporation,13198,K,255,0
FX,Federal Express Corporation,12889,K,362,0
FX,Federal Express Corporation,12992,K,1,0
FX,Federal Express Corporation,12954,K,61,0
FX,Federal Express Corporation,10732,K,542,0
FX,Federal Express Corporation,12892,K,1274,0
FX,Federal Express Corporation,14730,K,196,0
FX,Federal Express Corporation,12896,K,536,0
FX,Federal Express Corporation,13485,K,221,0
FX,Federal Express Corporation,13244,K,17917,0
FX,Federal Express Corporation,13303,K,671,0
FX,Federal Express Corporation,13461,K,91,0
FX,Federal Express Corporation,13342,K,674,0
FX,Federal Express Corporation,10631,K,61,0
FX,Federal Express Corporation,13487,K,466,0
FX,Federal Express Corporation,10693,K,243,0
FX,Federal Express Corporation,15070,K,64,0
FX,Federal Express Corporation,13495,K,143,0
FX,Federal Express Corporation,12478,K,351,0
FX,Federal Express Corporation,11618,K,2089,0
FX,Federal Express Corporation,13931,K,189,0
FX,Federal Express Corporation,13796,K,2126,0
FX,Federal Express Corporation,11013,K,60,0
FX,Federal Express Corporation,13851,K,131,0
FX,Federal Express Corporation,15381,K,62,0
FX,Federal Express Corporation,13871,K,530,0
FX,Federal Express Corporation,13891,K,1218,0
FX,Federal Express Corporation,13204,K,380,0
FX,Federal Express Corporation,14100,K,397,0
FX,Federal Express Corporation,14107,K,747,0
FX,Federal Express Corporation,14122,K,379,0
FX,Federal Express Corporation,14057,K,884,0
FX,Federal Express Corporation,14307,K,193,0
FX,Federal Express Corporation,14492,K,347,0
FX,Federal Express Corporation,14570,K,281,0
FX,Federal Express Corporation,14524,K,206,0
FX,Federal Express Corporation,14842,K,75,0
FX,Federal Express Corporation,14633,K,95,0
FX,Federal Express Corporation,14576,K,235,0
FX,Federal Express Corporation,14893,K,609,0
FX,Federal Express Corporation,10666,K,123,0
FX,Federal Express Corporation,15016,K,119,0
FX,Federal Express Corporation,14489,K,127,0
FX,Federal Express Corporation,14869,K,922,0
FX,Federal Express Corporation,14683,K,385,0
FX,Federal Express Corporation,14679,K,496,0
FX,Federal Express Corporation,14771,K,116,0
FX,Federal Express Corporation,11980,K,83,0
FX,Federal Express Corporation,14831,K,115,0
FX,Federal Express Corporation,13127,K,63,0
FX,Federal Express Corporation,14843,K,560,0
FX,Federal Express Corporation,12899,K,73,0
FX,Federal Express Corporation,14908,K,64,0
FX,Federal Express Corporation,11050,K,64,0
FX,Federal Express Corporation,14747,K,693,0
FX,Federal Express Corporation,14487,K,156,0
FX,Federal Express Corporation,14814,K,173,0
FX,Federal Express Corporation,14691,K,67,0
FX,Federal Express Corporation,11775,K,345,0
FX,Federal Express Corporation,14905,K,196,0
FX,Federal Express Corporation,12094,K,54,0
FX,Federal Express Corporation,13061,K,82,0
FX,Federal Express Corporation,15096,K,282,0
FX,Federal Express Corporation,12902,K,1,0
FX,Federal Express Corporation,15304,K,381,0
FX,Federal Express Corporation,15376,K,119,0
FX,Federal Express Corporation,13788,K,2,0
FX,Federal Express Corporation,15370,K,238,0
FX,Federal Express Corporation,12264,K,293,0
FX,Federal Express Corporation,11198,K,65,0
FX,Federal Express Corporation,14646,K,3,0
FX,Federal Express Corporation,14027,K,79,0
FX,Federal Express Corporation,12917,K,380,0
FX,Federal Express Corporation,12278,K,350,0
FX,Federal Express Corporation,10299,K,1103,0
FX,Federal Express Corporation,10423,K,545,0
FX,Federal Express Corporation,10561,K,142,0
FX,Federal Express Corporation,10194,K,1351,0
FX,Federal Express Corporation,11996,K,196,0
FX,Federal Express Corporation,13158,K,64,0
FX,Federal Express Corporation,15344,K,1,0
FX,Federal Express Corporation,14685,K,67,0
FX,Federal Express Corporation,14696,K,111,0
FX,Federal Express Corporation,11884,K,514,0
FX,Federal Express Corporation,14783,K,65,0
FX,Federal Express Corporation,12363,K,194,0
FX,Federal Express Corporation,15249,K,170,0
FX,Federal Express Corporation,11337,K,60,0
FX,Federal Express Corporation,10581,K,78,0
FX,Federal Express Corporation,10713,K,218,0
FX,Federal Express Corporation,14698,K,118,0
FX,Federal Express Corporation,14588,K,75,0
FX,Federal Express Corporation,16101,K,92,0
FX,Federal Express Corporation,13541,K,62,0
FX,Federal Express Corporation,11003,K,171,0
FX,Federal Express Corporation,10154,K,59,0
FX,Federal Express Corporation,15412,K,198,0
FX,Federal Express Corporation,11105,K,1,0
FX,Federal Express Corporation,10141,K,63,0
FX,Federal Express Corporation,14457,K,63,0
FX,Federal Express Corporation,10333,K,63,0
FX,Federal Express Corporation,12223,K,122,0
FX,Federal Express Corporation,10654,K,64,0
FX,Federal Express Corporation,14321,K,299,0
FX,Federal Express Corporation,10617,K,60,0
FX,Federal Express Corporation,14252,K,118,0
FX,Federal Express Corporation,10817,K,67,0
FX,Federal Express Corporation,10135,K,136,0
FX,Federal Express Corporation,10785,K,64,0
FX,Federal Express Corporation,11603,K,125,0
FX,Federal Express Corporation,11921,K,71,0
FX,Federal Express Corporation,10918,K,60,0
FX,Federal Express Corporation,12982,K,93,0
FX,Federal Express Corporation,13296,K,161,0
FX,Federal Express Corporation,11002,K,63,0
FX,Federal Express Corporation,13264,K,170,0
FX,Federal Express Corporation,14711,K,181,0
FX,Federal Express Corporation,13476,K,64,0
FX,Federal Express Corporation,10930,K,73,0
FX,Federal Express Corporation,14689,K,63,0
FX,Federal Express Corporation,11315,K,61,0
FX,Federal Express Corporation,11588,K,99,0
FX,Federal Express Corporation,10562,K,133,0
FX,Federal Express Corporation,10558,K,63,0
FX,Federal Express Corporation,11587,K,63,0
FX,Federal Express Corporation,11823,K,127,0
FX,Federal Express Corporation,13546,K,61,0
FX,Federal Express Corporation,11695,K,61,0
FX,Federal Express Corporation,11762,K,62,0
FX,Federal Express Corporation,12018,K,76,0
FX,Federal Express Corporation,11867,K,63,0
FX,Federal Express Corporation,11908,K,64,0
FX,Federal Express Corporation,12951,K,65,0
FX,Federal Express Corporation,13785,K,128,0
FX,Federal Express Corporation,13577,K,64,0
FX,Federal Express Corporation,11076,K,60,0
FX,Federal Express Corporation,15982,K,1,0
FX,Federal Express Corporation,11049,K,50,0
FX,Federal Express Corporation,12184,K,66,0
FX,Federal Express Corporation,13890,K,65,0
FX,Federal Express Corporation,12206,K,140,0
FX,Federal Express Corporation,12436,K,63,0
FX,Federal Express Corporation,10849,K,139,0
FX,Federal Express Corporation,12335,K,60,0
FX,Federal Express Corporation,11122,K,345,0
FX,Federal Express Corporation,10980,K,64,0
FX,Federal Express Corporation,11630,K,65,0
FX,Federal Express Corporation,11648,K,63,0
FX,Federal Express Corporation,12492,K,67,0
FX,Federal Express Corporation,13486,K,64,0
FX,Federal Express Corporation,11555,K,96,0
FX,Federal Express Corporation,11624,K,84,0
FX,Federal Express Corporation,11150,K,64,0
FX,Federal Express Corporation,13024,K,76,0
FX,Federal Express Corporation,12280,K,64,0
FX,Federal Express Corporation,12956,K,61,0
FX,Federal Express Corporation,14113,K,61,0
FX,Federal Express Corporation,12132,K,64,0
FX,Federal Express Corporation,10627,K,83,0
FX,Federal Express Corporation,13501,K,84,0
FX,Federal Express Corporation,13297,K,1,0
FX,Federal Express Corporation,13459,K,63,0
FX,Federal Express Corporation,11308,K,53,0
FX,Federal Express Corporation,13540,K,61,0
FX,Federal Express Corporation,11617,K,63,0
FX,Federal Express Corporation,11637,K,616,0
FX,Federal Express Corporation,11721,K,199,0
FX,Federal Express Corporation,13964,K,80,0
FX,Federal Express Corporation,10715,K,2,0
FX,Federal Express Corporation,14150,K,65,0
FX,Federal Express Corporation,14054,K,95,0
FX,Federal Express Corporation,12016,K,13,0
FX,Federal Express Corporation,14120,K,60,0
FX,Federal Express Corporation,13433,K,80,0
FX,Federal Express Corporation,14231,K,77,0
FX,Federal Express Corporation,14520,K,84,0
FX,Federal Express Corporation,14543,K,74,0
FX,Federal Express Corporation,14467,K,75,0
FX,Federal Express Corporation,15380,K,61,0
FX,Federal Express Corporation,14794,K,76,0
FX,Federal Express Corporation,14871,K,77,0
FX,Federal Express Corporation,16857,K,2,0
FX,Federal Express Corporation,14704,K,174,0
FX,Federal Express Corporation,16869,K,62,0
FX,Federal Express Corporation,11391,V,1,
FX,Federal Express Corporation,11995,V,1,
FX,Federal Express Corporation,12173,V,1,
FX,Federal Express Corporation,11992,V,1,
FX,Federal Express Corporation,11375,V,6,0
